nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201012192000299,3201012010180100,Dedi Rahmawati,1965-06-16,61,Laki-laki,Istri,Kawin/Nikah,7579105.0,7579105.0,8,8,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 299,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000100,900 VA,Milik Sendiri,Ubin/Teraso,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012486000300,3201012010180100,Teuku Pratama,1969-07-13,57,Laki-laki,Anak,Belum Kawin,6615352.0,6615352.0,4,4,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 300,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000100,900 VA,Kontrak/Sewa,Semen,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012281000301,3201012010180101,Nur Wijaya,1991-09-09,35,Perempuan,Kepala Keluarga,Kawin/Nikah,2354532.0,2354532.0,5,5,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 301,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000101,900 VA,Milik Sendiri,Keramik,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012074000302,3201012010180101,Dedi Pratama,1964-11-25,62,Laki-laki,Istri,Kawin/Nikah,17149913.0,17149913.0,4,4,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 302,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Industri pengolahan,Pekerja bebas,532100000101,1300 VA,Bebas Sewa,Ubin/Teraso,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012284000303,3201012010180101,Ahmad Rahmawati,1962-03-18,64,Laki-laki,Anak,Belum Kawin,4734483.0,4734483.0,8,8,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 303,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Industri pengolahan,Berusaha sendiri,532100000101,450 VA,Bebas Sewa,Semen,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012797000304,3201012010180102,Anisa Rahmawati,1985-05-16,41,Perempuan,Kepala Keluarga,Kawin/Nikah,8159196.0,8159196.0,6,6,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 304,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Buruh/Karyawan/Pegawai,532100000102,900 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012183000305,3201012010180102,Bambang Rahmawati,2002-04-08,24,Laki-laki,Istri,Belum Kawin,2446019.0,2446019.0,2,2,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 305,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000102,450 VA,Bebas Sewa,Ubin/Teraso,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011870000306,3201012010180102,Nur Santoso,1980-07-19,46,Perempuan,Anak,Belum Kawin,17280734.0,17280734.0,2,2,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 306,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000102,900 VA,Bebas Sewa,Ubin/Teraso,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011296000307,3201012010180103,Tri Wibowo,1978-05-02,48,Laki-laki,Kepala Keluarga,Kawin/Nikah,4302760.0,4302760.0,10,10,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 307,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Berusaha sendiri,532100000103,1300 VA,Milik Sendiri,Semen,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011986000308,3201012010180103,Dedi Kurniawan,2002-09-11,24,Laki-laki,Istri,Belum Kawin,12607761.0,12607761.0,9,9,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 308,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Pekerja bebas,532100000103,900 VA,Bebas Sewa,Ubin/Teraso,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012399000309,3201012010180103,Eko Rahmawati,1993-04-12,33,Laki-laki,Anak,Belum Kawin,7216402.0,7216402.0,7,7,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 309,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000103,900 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011773000310,3201012010180104,Wawan Wibowo,1961-04-26,65,Laki-laki,Kepala Keluarga,Kawin/Nikah,15196152.0,15196152.0,7,7,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 310,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000104,900 VA,Milik Sendiri,Ubin/Teraso,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012595000311,3201012010180104,Budi Rahmawati,1965-06-20,61,Laki-laki,Istri,Kawin/Nikah,8614220.0,8614220.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 311,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000104,450 VA,Bebas Sewa,Semen,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012080000312,3201012010180104,Eko Wijaya,1975-07-07,51,Laki-laki,Anak,Belum Kawin,6669300.0,6669300.0,8,8,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 312,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000104,1300 VA,Bebas Sewa,Keramik,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011481000313,3201012010180105,Nur Hidayat,1979-01-21,47,Perempuan,Kepala Keluarga,Kawin/Nikah,3173000.0,3173000.0,5,5,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 313,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000105,1300 VA,Bebas Sewa,Keramik,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011879000314,3201012010180105,Teuku Kusuma,1979-04-28,47,Laki-laki,Istri,Kawin/Nikah,17877505.0,17877505.0,1,1,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 314,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Berusaha sendiri,532100000105,2200 VA,Kontrak/Sewa,Semen,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012389000315,3201012010180105,Tri Putri,1989-12-01,37,Laki-laki,Anak,Belum Kawin,15786134.0,15786134.0,3,3,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 315,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Jasa keuangan & asuransi,Berusaha sendiri,532100000105,450 VA,Milik Sendiri,Keramik,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012395000316,3201012010180106,Cut Suryani,1990-12-05,36,Perempuan,Kepala Keluarga,Kawin/Nikah,7947943.0,7947943.0,4,4,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 316,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000106,2200 VA,Kontrak/Sewa,Semen,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011284000317,3201012010180106,Rahmat Setiawan,2004-03-02,22,Laki-laki,Istri,Belum Kawin,8797902.0,8797902.0,3,3,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 317,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000106,450 VA,Milik Sendiri,Semen,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011697000318,3201012010180106,Hendra Nurbaya,1991-07-05,35,Laki-laki,Anak,Belum Kawin,7008303.0,7008303.0,4,4,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 318,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000106,1300 VA,Kontrak/Sewa,Keramik,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011085000319,3201012010180107,Wawan Putri,2004-07-22,22,Laki-laki,Kepala Keluarga,Belum Kawin,16442935.0,16442935.0,10,10,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 319,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000107,450 VA,Milik Sendiri,Ubin/Teraso,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011170000320,3201012010180107,Hendra Wijaya,1979-07-22,47,Laki-laki,Istri,Kawin/Nikah,3377323.0,3377323.0,5,5,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 320,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000107,900 VA,Milik Sendiri,Ubin/Teraso,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012597000321,3201012010180107,Hendra Hidayat,1987-05-09,39,Laki-laki,Anak,Belum Kawin,7412561.0,7412561.0,7,7,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 321,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000107,2200 VA,Milik Sendiri,Keramik,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012483000322,3201012010180108,Dewi Lestari,1962-08-12,64,Perempuan,Kepala Keluarga,Kawin/Nikah,2788098.0,2788098.0,3,3,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 322,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000108,1300 VA,Milik Sendiri,Keramik,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011086000323,3201012010180108,Eko Sartika,1986-02-08,40,Laki-laki,Istri,Kawin/Nikah,5991089.0,5991089.0,1,1,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 323,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Berusaha sendiri,532100000108,450 VA,Kontrak/Sewa,Keramik,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011889000324,3201012010180108,Budi Putri,1962-11-20,64,Laki-laki,Anak,Belum Kawin,2675111.0,2675111.0,5,5,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 324,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Pekerja bebas,532100000108,2200 VA,Milik Sendiri,Ubin/Teraso,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011582000325,3201012010180109,Yuni Nurbaya,2001-11-05,25,Perempuan,Kepala Keluarga,Kawin/Nikah,17220117.0,17220117.0,5,5,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 325,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000109,450 VA,Kontrak/Sewa,Semen,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012372000326,3201012010180109,Irfan Hidayat,1999-03-14,27,Laki-laki,Istri,Kawin/Nikah,5979699.0,5979699.0,8,8,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 326,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Pekerja bebas,532100000109,450 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011996000327,3201012010180109,Rina Kurniawan,1978-10-02,48,Perempuan,Anak,Belum Kawin,2777759.0,2777759.0,9,9,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 327,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Administrasi pemerintahan,Pekerja bebas,532100000109,1300 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011596000328,3201012010180110,Yuni Rahmawati,1965-07-23,61,Perempuan,Kepala Keluarga,Kawin/Nikah,16853148.0,16853148.0,10,10,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 328,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000110,900 VA,Milik Sendiri,Semen,Kayu,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011370000329,3201012010180110,Anisa Lestari,1989-12-13,37,Perempuan,Istri,Kawin/Nikah,9282924.0,9282924.0,7,7,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 329,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000110,450 VA,Milik Sendiri,Keramik,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011783000330,3201012010180110,Tri Wibowo,1965-05-25,61,Laki-laki,Anak,Belum Kawin,2685936.0,2685936.0,2,2,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 330,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Berusaha sendiri,532100000110,2200 VA,Milik Sendiri,Ubin/Teraso,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012070000331,3201012010180111,Dewi Kurniawan,1986-08-24,40,Perempuan,Kepala Keluarga,Kawin/Nikah,10810522.0,10810522.0,7,7,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 331,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000111,450 VA,Bebas Sewa,Keramik,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012398000332,3201012010180111,Nur Pratama,1991-10-21,35,Perempuan,Istri,Kawin/Nikah,4040206.0,4040206.0,5,5,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 332,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000111,900 VA,Bebas Sewa,Keramik,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012283000333,3201012010180111,Bambang Lestari,1970-10-07,56,Laki-laki,Anak,Belum Kawin,16095675.0,16095675.0,3,3,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 333,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000111,2200 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011881000334,3201012010180112,Anisa Sartika,1992-01-26,34,Perempuan,Kepala Keluarga,Kawin/Nikah,3808281.0,3808281.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 334,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Berusaha sendiri,532100000112,1300 VA,Kontrak/Sewa,Keramik,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011199000335,3201012010180112,Ahmad Suryani,1967-02-26,59,Laki-laki,Istri,Kawin/Nikah,2840231.0,2840231.0,9,9,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 335,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000112,900 VA,Kontrak/Sewa,Keramik,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
