nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201012581000316,3201012010180106,Dedi Putri,1988-02-20,38,Laki-laki,Istri,Belum Kawin,17545391.0,17545391.0,9,9,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 316,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja keluarga/tidak dibayar,532100000106,2200 VA,Bebas Sewa,Ubin/Teraso,Tembok,Seng,Sumur Terlindung,Listrik Non PLN,Biogas,Tidak Ada,Plengsengan,Lubang Tanah,Ya,Tidak,Tidak,Ya,Ya,Ya,Kurang Gizi,Gangguan Berat,Tuli Total,Tidak Ada Gangguan
3201011088000317,3201012010180106,Dedi Putri,1961-06-09,65,Laki-laki,Kepala Keluarga,Cerai Hidup,15882752.0,15882752.0,7,7,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 317,PBI APBN (Kemenkes),Ya,Tidak,Belum Sekolah,Magister (S2),Magister (S2),Tidak,Konstruksi,Buruh/Karyawan/Pegawai,532100000106,3500 VA,Milik Sendiri,Tanah,Seng,Beton,Air Hujan,Bukan Listrik,Minyak Tanah,Bersama,Tidak Ada Kloset,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Resiko Stunting,Tidak Ada Gangguan,Gangguan Ringan,Tidak Ada Gangguan
3201011184000318,3201012010180106,Siti Putri,1961-09-09,65,Perempuan,Istri,Kawin/Nikah,4509267.0,4509267.0,10,10,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 318,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SD/MI,SD/MI,Tidak,Transportasi & Pergudangan,Buruh/Karyawan/Pegawai,532100000106,450 VA,Kontrak/Sewa,Bambu,Kayu,Bambu/Ijuk,Sumur Bor/Pompa,Listrik PLN Dengan Meteran,LPG 5.5 kg / 12 kg,Tidak Ada,Leher Angsa,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Ya,Ya,Tidak,Wasting,Gangguan Berat,Tidak Ada Gangguan,Gangguan Ringan
3201012488000319,3201012010180107,Teuku Suryani,1960-02-03,66,Laki-laki,Istri,Kawin/Nikah,3765848.0,3765848.0,1,1,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 319,PBI APBD (Pemda),Tidak,Ya,Belum Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000107,1300 VA,Kontrak/Sewa,Tanah,Kayu,Seng,Air Kemasan/Isi Ulang,Bukan Listrik,Biogas,Umum,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Ya,Ya,Wasting,Gangguan Ringan,Tidak Ada Gangguan,Gangguan Ringan
3201011892000320,3201012010180107,Ahmad Setiawan,1960-08-12,66,Laki-laki,Anak,Cerai Hidup,10808122.0,10808122.0,3,3,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 320,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,SMP/MTs,SMP/MTs,Tidak,Administrasi pemerintahan,Pekerja bebas,532100000107,900 VA,Bebas Sewa,Tanah,Plesteran Anyaman Bambu,Beton,Air Hujan,Listrik Non PLN,LPG 3 kg,Bersama,Cemplung/Cubluk,Lubang Tanah,Ya,Tidak,Tidak,Ya,Ya,Ya,Kurang Gizi,Gangguan Ringan,Gangguan Ringan,Tidak Bisa Berjalan
3201012081000321,3201012010180107,Eko Wijaya,1997-10-02,29,Laki-laki,Anak,Kawin/Nikah,14035024.0,14035024.0,6,6,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 321,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SD/MI,SD/MI,Ya,Administrasi pemerintahan,Pekerja bebas,532100000107,900 VA,Dinas,Bambu,Kayu,Genteng Tanah Liat,Sumur Terlindung,Bukan Listrik,Kayu Bakar,Tidak Ada,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Kurang Gizi,Gangguan Berat,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012673000322,3201012010180108,Irfan Kurniawan,2004-05-19,22,Laki-laki,Orang Tua/Mertua,Kawin/Nikah,6595736.0,6595736.0,10,10,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 322,Bukan Penerima Bantuan,Tidak,Tidak,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000108,450 VA,Milik Sendiri,Semen/Bata Merah,Kayu,Seng,Sumur Terlindung,Bukan Listrik,LPG 5.5 kg / 12 kg,Tidak Ada,Leher Angsa,Lubang Tanah,Ya,Ya,Ya,Tidak,Tidak,Ya,Resiko Stunting,Gangguan Ringan,Tidak Ada Gangguan,Gangguan Ringan
3201011293000323,3201012010180108,Rina Nyak Dien,1998-09-28,28,Perempuan,Anak,Kawin/Nikah,11338134.0,11338134.0,9,9,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 323,PBI APBN + PKH,Ya,Tidak,Belum Sekolah,SMP/MTs,SMP/MTs,Tidak,Transportasi & Pergudangan,Berusaha dibantu pekerja tidak tetap,532100000108,Tanpa PLN,Kontrak/Sewa,Keramik,Seng,Genteng Beton/Keramik,Sumur Bor/Pompa,Listrik PLN Tanpa Meteran,Minyak Tanah,Umum,Cemplung/Cubluk,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Tidak,Tidak,Ya,Resiko Stunting,Gangguan Ringan,Tidak Ada Gangguan,Gangguan Ringan
3201012180000324,3201012010180108,Agus Santoso,1994-10-25,32,Laki-laki,Orang Tua/Mertua,Kawin/Nikah,1982499.0,1982499.0,4,4,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 324,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SD/MI,SD/MI,Tidak,Transportasi & Pergudangan,Berusaha sendiri,532100000108,2200 VA,Kontrak/Sewa,Semen/Bata Merah,Bambu,Asbes,Air Hujan,Bukan Listrik,LPG 3 kg,Umum,Tidak Ada Kloset,Lubang Tanah,Ya,Ya,Tidak,Ya,Tidak,Ya,Wasting,Tidak Ada Gangguan,Tuli Total,Gangguan Ringan
3201011075000325,3201012010180109,Cut Nyak Dien,1991-09-13,35,Perempuan,Orang Tua/Mertua,Kawin/Nikah,2519508.0,2519508.0,5,5,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 325,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Penyediaan Akomodasi & Makan Minum,Pekerja keluarga/tidak dibayar,532100000109,1300 VA,Dinas,Tanah,Bambu,Beton,Sumur Bor/Pompa,Listrik PLN Dengan Meteran,LPG 5.5 kg / 12 kg,Tidak Ada,Tidak Ada Kloset,Tangki Septik,Ya,Ya,Ya,Tidak,Tidak,Ya,Kurang Gizi,Buta Total,Tidak Ada Gangguan,Gangguan Ringan
3201011971000326,3201012010180109,Dewi Lestari,1984-06-02,42,Perempuan,Anak,Cerai Hidup,2392762.0,2392762.0,9,9,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 326,PKH & BPNT,Tidak,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,Transportasi & Pergudangan,Buruh/Karyawan/Pegawai,532100000109,2200 VA,Bebas Sewa,Semen/Bata Merah,Tembok,Beton,Air Kemasan/Isi Ulang,Listrik Non PLN,Biogas,Sendiri,Tidak Ada Kloset,Lubang Tanah,Ya,Ya,Ya,Ya,Ya,Ya,Kurang Gizi,Buta Total,Gangguan Ringan,Gangguan Ringan
3201012492000327,3201012010180109,Sri Kusuma,2007-12-27,19,Perempuan,Orang Tua/Mertua,Kawin/Nikah,3784905.0,3784905.0,10,10,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 327,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Pekerja bebas,532100000109,2200 VA,Dinas,Keramik,Kayu,Bambu/Ijuk,Sumur Bor/Pompa,Listrik PLN Dengan Meteran,Minyak Tanah,Sendiri,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Ya,Ya,Tidak,Tidak,Resiko Stunting,Buta Total,Gangguan Ringan,Tidak Bisa Berjalan
3201011578000328,3201012010180110,Agus Rahmawati,1993-07-06,33,Laki-laki,Anak,Cerai Hidup,10657025.0,10657025.0,3,3,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 328,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000110,900 VA,Milik Sendiri,Tanah,Bambu,Genteng Beton/Keramik,Air Kemasan/Isi Ulang,Listrik Non PLN,Biogas,Tidak Ada,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Wasting,Gangguan Berat,Gangguan Ringan,Tidak Ada Gangguan
3201012497000329,3201012010180110,Nur Wibowo,1989-12-06,37,Perempuan,Orang Tua/Mertua,Cerai Hidup,15796433.0,15796433.0,9,9,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 329,PKH & BPNT,Tidak,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Tidak,Konstruksi,Pekerja bebas,532100000110,1300 VA,Dinas,Tanah,Seng,Genteng Tanah Liat,Layanan Perpipaan (PDAM),Listrik PLN Tanpa Meteran,Kayu Bakar,Umum,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Ya,Tidak,Resiko Stunting,Buta Total,Tuli Total,Tidak Ada Gangguan
3201011382000330,3201012010180110,Rahmat Wibowo,1962-10-10,64,Laki-laki,Istri,Belum Kawin,4253581.0,4253581.0,7,7,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 330,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000110,3500 VA,Dinas,Ubin/Teraso,Seng,Asbes,Sumur Terlindung,Listrik Non PLN,Minyak Tanah,Bersama,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Tidak,Tidak,Ya,Normal,Buta Total,Tuli Total,Tidak Bisa Berjalan
3201012383000331,3201012010180111,Irfan Wibowo,1995-01-20,31,Laki-laki,Istri,Belum Kawin,11175331.0,11175331.0,1,1,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 331,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SMP/MTs,SMP/MTs,Ya,Penyediaan Akomodasi & Makan Minum,Buruh/Karyawan/Pegawai,532100000111,1300 VA,Milik Sendiri,Tanah,Plesteran Anyaman Bambu,Bambu/Ijuk,Sumur Terlindung,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Tidak Ada,Cemplung/Cubluk,Lubang Tanah,Ya,Ya,Tidak,Ya,Tidak,Ya,Wasting,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012884000332,3201012010180111,Ahmad Kusuma,1998-10-15,28,Laki-laki,Istri,Belum Kawin,6132454.0,6132454.0,3,3,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 332,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000111,Tanpa PLN,Dinas,Bambu,Seng,Asbes,Air Kemasan/Isi Ulang,Bukan Listrik,Listrik,Sendiri,Leher Angsa,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Tidak,Tidak,Ya,Wasting,Buta Total,Tuli Total,Tidak Bisa Berjalan
3201012483000333,3201012010180111,Dewi Pratama,1964-05-25,62,Perempuan,Kepala Keluarga,Belum Kawin,3965899.0,3965899.0,8,8,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 333,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SD/MI,SD/MI,Tidak,"Pertanian, kehutanan, dan perikanan",Berusaha dibantu pekerja tidak tetap,532100000111,Tanpa PLN,Dinas,Ubin/Teraso,Bambu,Seng,Sumur Bor/Pompa,Bukan Listrik,Listrik,Tidak Ada,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Ya,Tidak,Ya,Resiko Stunting,Gangguan Berat,Tuli Total,Gangguan Ringan
3201011979000334,3201012010180112,Anisa Nurbaya,1985-12-15,41,Perempuan,Anak,Belum Kawin,17707052.0,17707052.0,5,5,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 334,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,SMP/MTs,SMP/MTs,Tidak,Jasa keuangan & asuransi,Pekerja keluarga/tidak dibayar,532100000112,450 VA,Bebas Sewa,Semen/Bata Merah,Plesteran Anyaman Bambu,Bambu/Ijuk,Mata Air Terlindung,Bukan Listrik,Minyak Tanah,Bersama,Cemplung/Cubluk,Lubang Tanah,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Kurang Gizi,Gangguan Ringan,Gangguan Ringan,Gangguan Ringan
3201011091000335,3201012010180112,Teuku Putri,1969-05-07,57,Laki-laki,Istri,Belum Kawin,4376413.0,4376413.0,6,6,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 335,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Berusaha sendiri,532100000112,1300 VA,Milik Sendiri,Kayu/Papan,Tembok,Seng,Mata Air Terlindung,Listrik PLN Dengan Meteran,Listrik,Sendiri,Leher Angsa,Pantai/Tanah Lapang/Kebun,Ya,Ya,Ya,Tidak,Ya,Ya,Resiko Stunting,Buta Total,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011887000336,3201012010180112,Hendra Umar,2002-04-24,24,Laki-laki,Kepala Keluarga,Belum Kawin,3734935.0,3734935.0,4,4,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 336,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,Diploma (D1-D4),Diploma (D1-D4),Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja keluarga/tidak dibayar,532100000112,450 VA,Bebas Sewa,Tanah,Tembok,Genteng Beton/Keramik,Sumur Terlindung,Listrik PLN Dengan Meteran,Minyak Tanah,Sendiri,Tidak Ada Kloset,Lubang Tanah,Ya,Ya,Ya,Tidak,Tidak,Ya,Kurang Gizi,Tidak Ada Gangguan,Tuli Total,Gangguan Ringan
3201011688000337,3201012010180113,Sri Suryani,1955-05-25,71,Perempuan,Orang Tua/Mertua,Cerai Hidup,13256827.0,13256827.0,9,9,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 337,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,Industri pengolahan,Pekerja bebas,532100000113,1300 VA,Bebas Sewa,Tanah,Seng,Genteng Tanah Liat,Layanan Perpipaan (PDAM),Bukan Listrik,LPG 3 kg,Umum,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Ya,Ya,Ya,Tidak,Tidak,Normal,Buta Total,Gangguan Ringan,Tidak Bisa Berjalan
3201012796000338,3201012010180113,Anisa Wibowo,2004-02-25,22,Perempuan,Istri,Belum Kawin,13184487.0,13184487.0,2,2,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 338,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SMP/MTs,SMP/MTs,Ya,Administrasi pemerintahan,Berusaha sendiri,532100000113,900 VA,Dinas,Ubin/Teraso,Kayu,Beton,Air Hujan,Listrik PLN Tanpa Meteran,Listrik,Tidak Ada,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Resiko Stunting,Gangguan Berat,Gangguan Ringan,Tidak Bisa Berjalan
3201012196000339,3201012010180113,Cut Suryani,1974-07-19,52,Perempuan,Orang Tua/Mertua,Cerai Mati,10963952.0,10963952.0,6,6,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 339,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Berusaha sendiri,532100000113,Tanpa PLN,Bebas Sewa,Semen/Bata Merah,Bambu,Genteng Tanah Liat,Sumur Bor/Pompa,Bukan Listrik,Minyak Tanah,Umum,Plengsengan,Lubang Tanah,Ya,Tidak,Tidak,Ya,Ya,Ya,Resiko Stunting,Gangguan Berat,Tuli Total,Gangguan Ringan
3201012885000340,3201012010180114,Siti Wijaya,1999-12-16,27,Perempuan,Istri,Cerai Hidup,2772352.0,2772352.0,1,1,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 340,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Tidak,Penyediaan Akomodasi & Makan Minum,Pekerja bebas,532100000114,450 VA,Dinas,Ubin/Teraso,Tembok,Seng,Air Hujan,Bukan Listrik,LPG 5.5 kg / 12 kg,Bersama,Cemplung/Cubluk,Lubang Tanah,Ya,Ya,Tidak,Ya,Tidak,Tidak,Wasting,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012097000341,3201012010180114,Bambang Suryani,2002-04-06,24,Laki-laki,Anak,Cerai Mati,4066375.0,4066375.0,5,5,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 341,PKH & BPNT,Tidak,Tidak,Belum Sekolah,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000114,Tanpa PLN,Dinas,Kayu/Papan,Seng,Asbes,Air Kemasan/Isi Ulang,Listrik PLN Dengan Meteran,Kayu Bakar,Umum,Leher Angsa,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Normal,Tidak Ada Gangguan,Tuli Total,Tidak Ada Gangguan
3201012794000342,3201012010180114,Dewi Sartika,2006-09-28,20,Perempuan,Kepala Keluarga,Cerai Mati,2779328.0,2779328.0,7,7,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 342,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000114,900 VA,Bebas Sewa,Kayu/Papan,Plesteran Anyaman Bambu,Bambu/Ijuk,Air Hujan,Bukan Listrik,LPG 3 kg,Tidak Ada,Cemplung/Cubluk,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Tidak,Kurang Gizi,Gangguan Ringan,Gangguan Ringan,Tidak Ada Gangguan
3201012891000343,3201012010180115,Cut Suryani,1996-11-07,30,Perempuan,Anak,Belum Kawin,6443894.0,6443894.0,3,3,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 343,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Jasa keuangan & asuransi,Pekerja keluarga/tidak dibayar,532100000115,1300 VA,Milik Sendiri,Semen/Bata Merah,Bambu,Genteng Beton/Keramik,Air Hujan,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Umum,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Ya,Tidak,Ya,Resiko Stunting,Buta Total,Tidak Ada Gangguan,Gangguan Ringan
3201011084000344,3201012010180115,Rahmat Wijaya,1958-08-15,68,Laki-laki,Orang Tua/Mertua,Belum Kawin,1931242.0,1931242.0,2,2,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 344,PBI APBD (Pemda),Tidak,Ya,Belum Sekolah,Sarjana (S1),Sarjana (S1),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000115,450 VA,Dinas,Tanah,Plesteran Anyaman Bambu,Seng,Air Hujan,Listrik Non PLN,Minyak Tanah,Bersama,Plengsengan,Tangki Septik,Ya,Tidak,Tidak,Tidak,Ya,Tidak,Normal,Tidak Ada Gangguan,Gangguan Ringan,Gangguan Ringan
3201012297000345,3201012010180115,Dewi Hidayat,1978-05-27,48,Perempuan,Kepala Keluarga,Cerai Mati,15956224.0,15956224.0,8,8,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 345,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Perdagangan besar dan eceran,Berusaha sendiri,532100000115,900 VA,Kontrak/Sewa,Bambu,Tembok,Genteng Beton/Keramik,Mata Air Terlindung,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Tidak Ada,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Tidak,Tidak,Ya,Kurang Gizi,Gangguan Ringan,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011493000346,3201012010180116,Anisa Hidayat,1962-03-01,64,Perempuan,Orang Tua/Mertua,Belum Kawin,8330495.0,8330495.0,10,10,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 346,PKH & BPNT,Tidak,Tidak,Masih Sekolah,SD/MI,SD/MI,Tidak,Perdagangan besar dan eceran,Berusaha dibantu pekerja tidak tetap,532100000116,450 VA,Kontrak/Sewa,Kayu/Papan,Tembok,Beton,Sumur Terlindung,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Tidak,Ya,Ya,Kurang Gizi,Buta Total,Gangguan Ringan,Tidak Bisa Berjalan
3201012474000347,3201012010180116,Sri Santoso,1974-08-16,52,Perempuan,Anak,Belum Kawin,2177121.0,2177121.0,8,8,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 347,PBI APBN + PKH,Ya,Tidak,Belum Sekolah,Sarjana (S1),Sarjana (S1),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000116,3500 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Bambu/Ijuk,Air Kemasan/Isi Ulang,Listrik PLN Dengan Meteran,Biogas,Tidak Ada,Cemplung/Cubluk,Tangki Septik,Ya,Ya,Ya,Tidak,Ya,Tidak,Wasting,Buta Total,Tuli Total,Tidak Bisa Berjalan
3201012686000348,3201012010180116,Eko Setiawan,2003-03-11,23,Laki-laki,Orang Tua/Mertua,Cerai Hidup,16774141.0,16774141.0,1,1,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 348,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,SD/MI,SD/MI,Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000116,900 VA,Dinas,Semen/Bata Merah,Tembok,Beton,Sumur Terlindung,Bukan Listrik,Listrik,Bersama,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Tidak,Ya,Wasting,Gangguan Berat,Gangguan Ringan,Tidak Ada Gangguan
3201011880000349,3201012010180117,Nur Suryani,1997-02-22,29,Perempuan,Anak,Cerai Hidup,1632367.0,1632367.0,9,9,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 349,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,SMP/MTs,SMP/MTs,Tidak,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000117,3500 VA,Bebas Sewa,Ubin/Teraso,Bambu,Seng,Sumur Terlindung,Bukan Listrik,Kayu Bakar,Sendiri,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Ya,Ya,Ya,Ya,Ya,Wasting,Gangguan Ringan,Tuli Total,Tidak Bisa Berjalan
3201012671000350,3201012010180117,Tri Hidayat,1989-04-23,37,Laki-laki,Istri,Cerai Hidup,3310004.0,3310004.0,3,3,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 350,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,Diploma (D1-D4),Diploma (D1-D4),Ya,Konstruksi,Buruh/Karyawan/Pegawai,532100000117,2200 VA,Bebas Sewa,Kayu/Papan,Plesteran Anyaman Bambu,Asbes,Sumur Terlindung,Bukan Listrik,Listrik,Bersama,Cemplung/Cubluk,Tangki Septik,Ya,Ya,Tidak,Tidak,Ya,Ya,Normal,Buta Total,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012596000351,3201012010180117,Anisa Kusuma,1980-03-21,46,Perempuan,Orang Tua/Mertua,Cerai Mati,7285183.0,7285183.0,2,2,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 351,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja keluarga/tidak dibayar,532100000117,Tanpa PLN,Kontrak/Sewa,Ubin/Teraso,Seng,Genteng Beton/Keramik,Air Hujan,Listrik Non PLN,Listrik,Sendiri,Leher Angsa,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Ya,Tidak,Tidak,Normal,Buta Total,Tidak Ada Gangguan,Tidak Ada Gangguan
